STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
160200,99999, 19860424,   57.8,15,   52.8,15, 1018.0, 8, 9999.9, 0,   2.9,14,   1.7,15,   9.9, 999.9,   63.7 ,  51.3 , 0.20F,999.9, 010000,
160200,99999, 19860425,   56.8,18,   51.1,18, 1019.1, 8, 9999.9, 0,   3.1,18,   0.2,18,   1.9, 999.9,   64.4 ,  50.0 , 0.24E,999.9, 010000,
160200,99999, 19860426,   58.6,17,   49.4,17, 1014.6, 8, 9999.9, 0,   4.4,17,   1.4,17,   6.0, 999.9,   67.8 ,  49.8 , 0.04E,999.9, 010000,
160200,99999, 19860427,   53.1,18,   50.5,18, 1010.6, 8, 9999.9, 0,   3.3,18,   0.3,18,   6.0, 999.9,   56.1 ,  50.0*, 0.21F,999.9, 010000,
160200,99999, 19860428,   53.5,18,   49.6,18, 1008.2, 8, 9999.9, 0,   5.1,16,   0.0,18, 999.9, 999.9,   59.5 ,  49.6 , 0.31F,999.9, 010000,
160200,99999, 19860429,   57.3,19,   48.9,19, 1008.6, 8, 9999.9, 0,   7.8,19,   0.0,19, 999.9, 999.9,   67.1 ,  46.4 , 0.01E,999.9, 010000,
160200,99999, 19860430,   63.1,18,   44.3,18, 1012.2, 8, 9999.9, 0,   6.9,18,   3.9,18,  12.0,  19.0,   77.0 ,  48.2*, 0.00D,999.9, 000000,
160200,99999, 19860501,   65.7,18,   47.0,17, 1017.3, 7, 9999.9, 0,   7.2,18,   1.0,18,   8.0, 999.9,   79.3 ,  49.3 , 0.00D,999.9, 000000,
160200,99999, 19860502,   64.9,16,   51.8,16, 1016.3, 8, 9999.9, 0,   5.6,16,   2.6,16,   9.9, 999.9,   75.6 ,  53.4 , 0.00D,999.9, 000010,
160200,99999, 19860503,   62.4,18,   52.5,18, 1014.8, 6, 9999.9, 0,   4.3,17,   0.0,18, 999.9, 999.9,   71.6*,  53.1 , 0.05F,999.9, 010010,
160200,99999, 19860504,   57.8,19,   49.8,19, 1014.1, 8, 9999.9, 0,   5.0,19,   0.7,18,   4.1, 999.9,   65.1 ,  47.8 , 0.00E,999.9, 010000,
160200,99999, 19860505,   60.5,16,   50.9,16, 1013.2, 8, 9999.9, 0,   3.8,16,   0.9,16,   6.0,  18.1,   73.9 ,  47.5 , 0.00D,999.9, 000000,
160200,99999, 19860506,   63.7,15,   47.7,14, 1012.8, 8, 9999.9, 0,   4.9,15,   4.5,15,  14.0,  21.0,   77.7 ,  50.0 , 0.00D,999.9, 000000,
160200,99999, 19860507,   57.8,11,   52.9,10, 1016.3, 8, 9999.9, 0,   3.5,11,   1.4,10,   6.0, 999.9,   67.3 ,  52.9 , 0.04E,999.9, 010000,
160200,99999, 19860508,   54.5,18,   49.5,18, 1018.2, 8, 9999.9, 0,   4.7,18,   0.9,18,   9.9,  22.9,   60.4 ,  48.2*, 0.71F,999.9, 010010,
160200,99999, 19860509,   58.3,15,   39.1,15, 1021.5, 7, 9999.9, 0,  10.3,15,   1.6,15,   9.9, 999.9,   73.4*,  40.6 , 0.00D,999.9, 000000,
160200,99999, 19860510,   60.6,19,   43.7,19, 1022.0, 8, 9999.9, 0,  10.2,19,   0.7,19,   4.1, 999.9,   77.0 ,  42.8 , 0.00D,999.9, 000000,
160200,99999, 19860511,   64.4,17,   49.0,17, 1019.2, 8, 9999.9, 0,   8.5,17,   1.9,17,   6.0, 999.9,   79.7 ,  46.4 , 0.00D,999.9, 000000,
160200,99999, 19860512,   67.3,19,   55.3,19, 1016.7, 8, 9999.9, 0,   6.7,19,   0.6,19,   4.1, 999.9,   79.0 ,  52.9 , 0.00D,999.9, 000000,
160200,99999, 19860513,   71.1,18,   56.4,18, 1016.2, 8, 9999.9, 0,   5.2,18,   3.8,18,  12.0,  20.0,   86.0*,  57.6 , 0.00D,999.9, 000000,
160200,99999, 19860514,   70.7,17,   56.1,17, 1013.9, 8, 9999.9, 0,   4.9,17,   3.4,17,  12.0,  21.0,   82.8 ,  56.8 , 0.00D,999.9, 000000,
160200,99999, 19860515,   65.2,19,   53.7,19, 1014.0, 8, 9999.9, 0,   6.7,18,   4.0,19,  12.0, 999.9,   74.3 ,  53.1 , 0.02E,999.9, 000000,
160200,99999, 19860516,   67.6,18,   55.6,18, 1015.8, 8, 9999.9, 0,   5.0,18,   3.2,18,   9.9,  21.0,   77.7 ,  57.2*, 0.00D,999.9, 000000,
160200,99999, 19860517,   73.8,17,   55.9,17, 1017.8, 8, 9999.9, 0,   5.7,17,   1.8,17,   8.0, 999.9,   86.0*,  59.0*, 0.02E,999.9, 000000,
160200,99999, 19860518,   73.8,18,   58.1,18, 1022.4, 8, 9999.9, 0,   7.4,18,   4.2,18,  12.0, 999.9,   85.1 ,  63.3 , 0.00D,999.9, 000000,
160200,99999, 19860519,   70.6,11,   59.5,11, 1020.2, 7, 9999.9, 0,   5.1,11,   2.7,11,   9.9, 999.9,   88.3 ,  57.2*, 0.00D,999.9, 000000,
160200,99999, 19860520,   77.2,18,   62.5,18, 1016.1, 7, 9999.9, 0,   4.7,18,   1.9,18,   6.0, 999.9,   86.4 ,  66.2*, 0.00D,999.9, 000000,
160200,99999, 19860521,   77.3,16,   62.7,16, 1013.5, 7, 9999.9, 0,   2.8,16,   5.0,16,  15.9, 999.9,   88.7 ,  67.8 , 0.00B,999.9, 000000,
160200,99999, 19860522,   77.1,15,   58.7,15, 1016.5, 7, 9999.9, 0,   7.5,15,   5.1,15,  18.1, 999.9,   88.9 ,  62.6*, 0.00I,999.9, 000000,
160200,99999, 19860523,   76.1,14,   62.3,14, 1018.2, 6, 9999.9, 0,   5.4,14,   6.6,14,  26.0, 999.9,   86.7 ,  65.3 ,99.99 ,999.9, 010010,
160200,99999, 19860524,   68.8, 9,   56.4, 8, 1018.0, 7, 9999.9, 0,   8.0, 9,   2.4, 9,  12.0, 999.9,   86.5 ,  58.5 , 0.39E,999.9, 000000,
160200,99999, 19860525,   75.7,10,   51.2,10, 1022.2, 7, 9999.9, 0,  18.4,10,   6.2,10,  12.0, 999.9,   86.4 ,  55.0 , 0.00I,999.9, 000000,
160200,99999, 19860526,   75.4,13,   60.0,13, 1022.0, 7, 9999.9, 0,   7.4,13,   3.1,13,  12.0, 999.9,   86.5 ,  65.5 , 0.00I,999.9, 000000,
160200,99999, 19860527,   73.2,18,   58.4,16, 1018.3, 7, 9999.9, 0,   4.7,18,   4.6,18,  15.9, 999.9,   86.7 ,  59.0*, 0.00I,999.9, 000000,
160200,99999, 19860528,   67.8,16,   61.1,15, 1014.4, 8, 9999.9, 0,   2.9,16,   0.5,16,   4.1, 999.9,   80.6*,  61.5 , 0.55E,999.9, 010010,
160200,99999, 19860529,   59.2,12,   55.8,12, 1011.9, 8, 9999.9, 0,   3.1,12,   2.0,12,  14.0, 999.9,   63.3 ,  51.8*, 1.06F,999.9, 010000,
160200,99999, 19860530,   54.4,17,   41.6,17, 1013.8, 7, 9999.9, 0,  10.2,17,   1.5,17,   6.0,  17.1,   60.8*,  46.4*, 0.16E,999.9, 000000,
160200,99999, 19860531,   60.7,17,   37.6,17, 1015.3, 8, 9999.9, 0,   9.3,17,   2.7,17,  14.0,  25.1,   80.6*,  41.0*, 0.00I,999.9, 000000,
160200,99999, 19860601,   60.5,16,   39.1,16, 1014.2, 6, 9999.9, 0,  12.3,16,   3.0,16,   9.9, 999.9,   73.4 ,  42.8*, 0.00I,999.9, 000000,
160200,99999, 19860602,   59.3,18,   50.0,18, 1015.1, 8, 9999.9, 0,   4.8,18,   0.3,18,   4.1, 999.9,   64.6 ,  53.4 , 0.01F,999.9, 010000,
160200,99999, 19860603,   65.0,19,   48.9,19, 1014.0, 8, 9999.9, 0,   5.6,19,   1.0,19,   6.0, 999.9,   77.0 ,  52.9 , 0.02A,999.9, 000000,
160200,99999, 19860604,   51.9,17,   47.2,17, 1008.3, 7, 9999.9, 0,   3.9,17,   0.7,17,   9.9, 999.9,   57.0*,  46.0*, 0.75E,999.9, 010010,
160200,99999, 19860605,   54.6,18,   36.2,16, 1002.6, 8, 9999.9, 0,  11.0,18,   1.3,18,   8.0, 999.9,   71.2 ,  33.8*, 0.00E,999.9, 000000,
160200,99999, 19860606,   54.3,13,   39.7,13, 1004.2, 8, 9999.9, 0,  12.8,13,   1.9,13,  12.0, 999.9,   68.4 ,  41.0 , 0.00D,999.9, 000000,
160200,99999, 19860607,   60.6,11,   45.0,11, 1009.0, 7, 9999.9, 0,   7.5,11,   3.6,11,   9.9, 999.9,   65.8 ,  49.8 , 0.00D,999.9, 000000,
160200,99999, 19860608,   63.1,19,   46.9,19, 1015.7, 8, 9999.9, 0,   7.4,19,   3.8,19,  14.0, 999.9,   78.4 ,  45.5 , 0.00D,999.9, 000000,
160200,99999, 19860609,   65.4,16,   49.5,16, 1019.7, 8, 9999.9, 0,   9.7,16,   2.9,16,   9.9, 999.9,   80.6 ,  50.2 , 0.00D,999.9, 000000,
160200,99999, 19860610,   71.2,17,   54.6,17, 1016.8, 8, 9999.9, 0,   6.0,16,   5.5,16,   9.9, 999.9,   81.3 ,  55.4*, 0.00D,999.9, 000000,
160200,99999, 19860611,   68.3,18,   56.7,18, 1011.9, 7, 9999.9, 0,   4.0,18,   3.0,18,  15.9,  22.0,   84.2 ,  53.2 , 0.04E,999.9, 010000,
160200,99999, 19860612,   56.5,16,   52.0,15, 1013.9, 8, 9999.9, 0,   5.5,16,   1.3,16,  12.0, 999.9,   60.8*,  53.2*, 1.46F,999.9, 010010,
160200,99999, 19860613,   63.0,18,   53.0,18, 1016.4, 7, 9999.9, 0,   8.6,18,   0.1,17,   4.1, 999.9,   77.0 ,  47.8 , 0.00D,999.9, 000000,
160200,99999, 19860614,   65.8,15,   58.7,15, 1018.7, 8, 9999.9, 0,   6.9,15,   0.4,15,   9.9, 999.9,   73.9 ,  59.0*, 0.04E,999.9, 010010,
160200,99999, 19860615,   67.7,17,   61.6,17, 1019.7, 8, 9999.9, 0,   2.7,17,   1.1,17,   6.0, 999.9,   76.5 ,  58.1 , 0.08E,999.9, 010000,
160200,99999, 19860616,   69.1,15,   61.8,15, 1017.6, 7, 9999.9, 0,   2.9,15,   0.1,14,   4.1, 999.9,   79.2 ,  60.4 , 0.08F,999.9, 010000,
160200,99999, 19860617,   71.5,15,   62.9,15, 1015.9, 8, 9999.9, 0,   4.8,15,   2.8,15,   9.9, 999.9,   80.6 ,  60.8 , 0.01E,999.9, 010010,
160200,99999, 19860618,   68.8,15,   61.0,14, 1015.9, 6, 9999.9, 0,   7.4,15,   0.7,15,   6.0, 999.9,   82.4*,  57.2*, 0.02E,999.9, 000010,
160200,99999, 19860619,   70.6,15,   61.5,15, 1015.9, 7, 9999.9, 0,   3.9,15,   0.8,15,   4.1, 999.9,   79.7 ,  60.1 , 0.16E,999.9, 000000,
160200,99999, 19860620,   70.9,14,   61.5,14, 1015.1, 8, 9999.9, 0,   3.8,14,   0.4,14,   6.0, 999.9,   78.8 ,  62.6 , 0.02E,999.9, 010000,
160200,99999, 19860621,   73.2,19,   61.7,19, 1012.9, 8, 9999.9, 0,   5.8,19,   1.2,19,   4.1, 999.9,   86.7 ,  58.1 , 0.00D,999.9, 000000,
160200,99999, 19860622,   79.2,17,   65.1,17, 1012.0, 8, 9999.9, 0,   6.5,17,   2.8,17,   8.0, 999.9,   90.5 ,  61.3 , 0.00D,999.9, 000000,
160200,99999, 19860623,   79.3,16,   68.6,16, 1009.5, 6, 9999.9, 0,   4.0,16,   4.1,16,  14.0, 999.9,   91.4*,  67.6 , 0.02E,999.9, 010010,
160200,99999, 19860624,   72.2,16,   62.9,16, 1013.8, 7, 9999.9, 0,   6.9,16,   1.9,16,   9.9, 999.9,   82.4*,  61.7*, 0.47E,999.9, 000010,
160200,99999, 19860625,   74.9,16,   62.0,16, 1017.1, 8, 9999.9, 0,   5.7,16,   4.4,16,  12.0, 999.9,   86.0*,  60.6 , 0.00C,999.9, 000000,
160200,99999, 19860626,   76.5,16,   64.4,16, 1019.4, 8, 9999.9, 0,   4.5,16,   4.1,16,  12.0, 999.9,   86.2 ,  65.1 , 0.00D,999.9, 000000,
160200,99999, 19860627,   77.0,18,   61.2,17, 1019.0, 7, 9999.9, 0,   4.6,17,   2.2,18,   6.0, 999.9,   87.8*,  62.6 , 0.00D,999.9, 000000,
160200,99999, 19860628,   76.5,15,   60.9,15, 1016.8, 6, 9999.9, 0,   6.2,15,   2.5,15,   8.0, 999.9,   90.0 ,  62.6*, 0.00D,999.9, 000000,
160200,99999, 19860629,   77.3,19,   60.3,18, 1012.5, 8, 9999.9, 0,  10.4,19,   1.7,19,   6.0, 999.9,   91.4*,  60.4 , 0.00D,999.9, 000000,
160200,99999, 19860630,   80.5,13,   59.7,13, 1013.6, 6, 9999.9, 0,   7.5,13,   6.6,13,   9.9,  20.0,   86.0 ,  73.4*, 0.00C,999.9, 000000,
160200,99999, 19860701,   74.1,15,   59.2,15, 1017.1, 6, 9999.9, 0,   6.5,15,   3.0,15,  12.0,  22.9,   86.0*,  59.9 , 0.00D,999.9, 000000,
160200,99999, 19860702,   78.1,13,   62.1,13, 1018.1, 7, 9999.9, 0,   4.2,13,   4.4,13,   9.9, 999.9,   87.8*,  63.9 , 0.00D,999.9, 000000,
160200,99999, 19860703,   76.0,16,   62.9,16, 1017.3, 7, 9999.9, 0,   4.5,16,   5.6,16,  12.0, 999.9,   88.2 ,  59.2 , 0.00D,999.9, 010010,
160200,99999, 19860704,   72.7,19,   65.1,19, 1020.1, 8, 9999.9, 0,   3.8,19,   0.4,19,   4.1, 999.9,   84.2 ,  61.9 , 0.59E,999.9, 010000,
160200,99999, 19860705,   75.9,15,   63.9,15, 1017.3, 7, 9999.9, 0,   5.4,15,   5.6,14,  15.9, 999.9,   86.9 ,  63.3 , 0.00D,999.9, 000000,
160200,99999, 19860706,   70.4,15,   63.0,15, 1010.2, 6, 9999.9, 0,   3.3,15,   2.4,15,   9.9,  18.1,   78.1 ,  60.1*, 0.04E,999.9, 010000,
160200,99999, 19860707,   66.4,17,   54.6,17, 1010.6, 7, 9999.9, 0,  11.4,17,   1.3,17,   8.0, 999.9,   79.2 ,  53.2 , 0.16F,999.9, 000000,
160200,99999, 19860708,   66.9,15,   53.4,15, 1013.6, 7, 9999.9, 0,  15.3,15,   1.2,15,   8.0, 999.9,   77.2*,  53.2 , 0.00C,999.9, 000000,
160200,99999, 19860709,   68.9,17,   53.7,17, 1015.1, 8, 9999.9, 0,  10.0,17,   2.1,17,   8.0, 999.9,   80.2 ,  57.2 , 0.00D,999.9, 000000,
160200,99999, 19860710,   70.8,16,   55.1,16, 1015.7, 6, 9999.9, 0,   7.3,16,   4.0,16,   9.9, 999.9,   82.4 ,  57.2 , 0.00C,999.9, 000000,
160200,99999, 19860711,   68.8,15,   58.1,15, 1015.5, 7, 9999.9, 0,   8.8,15,   2.2,14,   9.9, 999.9,   82.9 ,  55.4 , 0.00C,999.9, 000010,
160200,99999, 19860712,   66.6,15,   59.6,15, 1014.3, 8, 9999.9, 0,   6.1,15,   1.9,15,   8.0, 999.9,   79.5 ,  55.4*, 0.08E,999.9, 010010,
160200,99999, 19860713,   68.2,18,   58.5,18, 1014.2, 8, 9999.9, 0,   5.8,18,   1.7,18,   6.0, 999.9,   80.6 ,  57.0 , 0.55E,999.9, 010010,
160200,99999, 19860714,   69.1,18,   54.7,17, 1016.4, 8, 9999.9, 0,   8.3,18,   4.9,18,  15.9, 999.9,   78.8 ,  57.0 , 0.08E,999.9, 010000,
160200,99999, 19860715,   69.6,18,   50.8,18, 1018.9, 8, 9999.9, 0,  11.4,18,   4.7,18,  12.0,  22.0,   82.8 ,  51.8 , 0.00D,999.9, 000000,
160200,99999, 19860716,   71.8,18,   57.4,18, 1020.4, 8, 9999.9, 0,   5.1,18,   5.2,18,  15.9,  22.9,   84.4 ,  57.2 , 0.00D,999.9, 000000,
160200,99999, 19860717,   76.0,16,   61.3,16, 1016.3, 7, 9999.9, 0,   2.8,16,   5.4,16,  14.0,  20.0,   86.4 ,  64.4*, 0.00C,999.9, 000000,
160200,99999, 19860718,   71.9,16,   62.2,15, 1014.2, 7, 9999.9, 0,   3.0,16,   4.7,14,  15.9, 999.9,   86.0*,  60.8*, 0.00C,999.9, 000000,
160200,99999, 19860719,   64.1,18,   61.6,18, 1015.8, 8, 9999.9, 0,   4.7,18,   0.0,18, 999.9, 999.9,   67.1 ,  62.2*, 0.16E,999.9, 010000,
160200,99999, 19860720,   69.9,16,   55.4,14, 1015.2, 8, 9999.9, 0,   9.4,16,   2.1,16,  12.0, 999.9,   81.7 ,  56.8 , 0.02E,999.9, 000000,
160200,99999, 19860721,   72.7,19,   55.7,19, 1013.9, 8, 9999.9, 0,   8.4,19,   4.0,19,  14.0, 999.9,   84.7 ,  58.1 , 0.00D,999.9, 000000,
160200,99999, 19860722,   74.4,18,   62.2,18, 1014.1, 7, 9999.9, 0,   3.5,17,   5.1,18,  14.0,  22.0,   86.0*,  64.4*, 0.00B,999.9, 000000,
160200,99999, 19860723,   76.2,15,   64.0,15, 1012.1, 8, 9999.9, 0,   2.3,15,   4.9,15,  12.0, 999.9,   85.8 ,  68.0 , 0.00D,999.9, 000000,
160200,99999, 19860724,   70.5,19,   55.8,19, 1010.7, 6, 9999.9, 0,   5.1,19,   3.7,18,  12.0,  24.1,   77.0 ,  62.6 , 0.02E,999.9, 000010,
160200,99999, 19860725,   66.6,18,   45.9,18, 1017.0, 7, 9999.9, 0,  14.1,18,   4.7,18,  14.0, 999.9,   80.1 ,  48.2 , 0.00D,999.9, 000000,
160200,99999, 19860726,   70.0,18,   56.0,18, 1014.8, 8, 9999.9, 0,  12.4,18,   3.3,18,   9.9, 999.9,   85.6 ,  52.5 , 0.00D,999.9, 000000,
160200,99999, 19860727,   72.1,11,   61.9,11, 1017.1, 8, 9999.9, 0,   9.1,11,   2.5,11,   9.9, 999.9,   88.9 ,  61.2 , 0.00D,999.9, 000000,
160200,99999, 19860728,   81.1,13,   61.7,13, 1019.0, 8, 9999.9, 0,   7.2,13,   5.4,13,   9.9, 999.9,   91.4 ,  62.4 , 0.00D,999.9, 000000,
160200,99999, 19860729,   79.4,18,   66.2,18, 1017.4, 7, 9999.9, 0,   5.3,18,   2.9,18,   8.0, 999.9,   89.6 ,  66.7 , 0.00E,999.9, 000010,
160200,99999, 19860730,   77.6,18,   65.1,18, 1015.2, 7, 9999.9, 0,   5.6,17,   3.3,18,  12.0, 999.9,   91.8 ,  64.2 , 0.00E,999.9, 000010,
160200,99999, 19860731,   72.6,16,   65.7,16, 1016.0, 8, 9999.9, 0,   3.5,16,   0.8,16,   8.0,  19.0,   81.3 ,  66.2*, 0.53F,999.9, 010010,
160200,99999, 19860801,   74.9, 7,   62.6, 7, 1017.7, 7, 9999.9, 0,   3.1, 7,   2.0, 7,   6.0, 999.9,   86.7 ,  64.0*, 0.00D,999.9, 000000,
160200,99999, 19860802,   77.5, 8,   64.3, 8, 1020.4, 8, 9999.9, 0,   3.6, 8,   2.5, 8,   8.0, 999.9,   91.9 ,  62.6 , 0.00D,999.9, 000000,
160200,99999, 19860803,   81.3,17,   66.5,17, 1018.0, 7, 9999.9, 0,   4.4,17,   2.5,17,   8.0, 999.9,   95.7 ,  66.2 , 0.00D,999.9, 000000,
160200,99999, 19860804,   79.1,19,   63.8,19, 1014.5, 8, 9999.9, 0,   4.4,19,   3.4,19,  12.0, 999.9,   93.2 ,  64.4*, 0.00D,999.9, 000000,
160200,99999, 19860805,   79.7,17,   63.2,17, 1015.9, 7, 9999.9, 0,   7.4,17,   2.2,17,   9.9,  19.0,   92.1 ,  62.6*, 0.00D,999.9, 000000,
160200,99999, 19860806,   80.1,17,   64.8,17, 1017.8, 8, 9999.9, 0,   6.8,17,   4.3,17,   9.9, 999.9,   90.9 ,  67.6 , 0.00C,999.9, 000000,
160200,99999, 19860807,   79.7,18,   66.0,18, 1013.9, 8, 9999.9, 0,   6.0,18,   3.3,17,   9.9, 999.9,   91.4*,  68.9 , 0.00D,999.9, 000010,
160200,99999, 19860808,   70.3,17,   62.1,16, 1016.6, 7, 9999.9, 0,   5.8,17,   0.0,17, 999.9, 999.9,   78.1 ,  63.7*, 0.22F,999.9, 010000,
160200,99999, 19860809,   74.4,18,   59.4,18, 1016.3, 8, 9999.9, 0,  10.1,18,   3.2,18,   9.9, 999.9,   88.5 ,  58.6 , 0.00D,999.9, 000000,
160200,99999, 19860810,   76.1,18,   64.8,18, 1017.8, 8, 9999.9, 0,   5.8,18,   4.1,18,  18.1,  35.0,   88.5 ,  63.3 , 0.12E,999.9, 010010,
160200,99999, 19860811,   74.6,17,   64.6,17, 1016.3, 7, 9999.9, 0,   5.2,16,   1.4,17,   6.0, 999.9,   88.3 ,  62.1 , 0.71E,999.9, 000000,
160200,99999, 19860812,   71.4,18,   65.5,18, 1012.5, 8, 9999.9, 0,   3.5,17,   1.4,18,   8.0, 999.9,   76.3 ,  66.9 , 0.03F,999.9, 010010,
160200,99999, 19860813,   73.8,18,   57.3,18, 1011.5, 7, 9999.9, 0,  10.5,18,   1.7,18,   8.0, 999.9,   88.0 ,  59.0 , 0.00D,999.9, 000000,
160200,99999, 19860814,   72.9,18,   60.5,18, 1014.8, 7, 9999.9, 0,   9.6,18,   0.7,17,   4.1, 999.9,   82.8 ,  62.6*, 0.20E,999.9, 010000,
160200,99999, 19860815,   73.4,17,   59.1,17, 1016.6, 8, 9999.9, 0,   8.8,17,   2.6,16,  12.0, 999.9,   87.8 ,  62.2 , 0.00D,999.9, 000000,
160200,99999, 19860816,   75.4,17,   63.6,16, 1016.9, 8, 9999.9, 0,   9.7,17,   1.1,17,   6.0, 999.9,   86.2 ,  61.9 , 0.31E,999.9, 010000,
160200,99999, 19860817,   75.4,19,   65.1,18, 1014.9, 8, 9999.9, 0,   4.3,19,   2.6,19,  14.0, 999.9,   88.2 ,  62.6 , 0.00D,999.9, 000000,
160200,99999, 19860818,   80.5,18,   65.6,18, 1008.5, 8, 9999.9, 0,   2.8,18,   6.6,18,  18.1, 999.9,   90.0 ,  67.3*, 0.00D,999.9, 000010,
160200,99999, 19860819,   70.5,19,   61.2,19, 1009.2, 8, 9999.9, 0,   7.9,19,   2.6,19,  12.0, 999.9,   83.1 ,  59.7 , 0.75E,999.9, 010000,
160200,99999, 19860820,   72.2,16,   55.5,15, 1012.9, 7, 9999.9, 0,  11.1,16,   0.8,16,   4.1, 999.9,   86.0*,  59.0 , 0.00D,999.9, 000000,
160200,99999, 19860821,   71.3,19,   58.8,19, 1014.7, 8, 9999.9, 0,   8.8,19,   2.7,19,   9.9, 999.9,   83.3 ,  58.6 , 0.00C,999.9, 000000,
160200,99999, 19860822,   75.2,16,   62.0,16, 1011.6, 8, 9999.9, 0,   4.6,16,   4.5,16,  12.0, 999.9,   85.3 ,  64.2 , 0.00D,999.9, 000000,
160200,99999, 19860823,   66.3,17,   59.9,16, 1006.5, 8, 9999.9, 0,   5.6,17,   5.2,17,  26.0,  42.0,   73.8 ,  52.2*, 0.59E,999.9, 010010,
160200,99999, 19860824,   56.1,15,   53.8,15, 1011.9, 6, 9999.9, 0,   9.0,15,   0.5,15,   4.1, 999.9,   59.0 ,  51.8 , 0.35E,999.9, 010000,
160200,99999, 19860825,   63.1,16,   48.1,16, 1016.0, 8, 9999.9, 0,  14.2,14,   2.1,16,   8.0, 999.9,   79.3 ,  44.6 , 0.00D,999.9, 000000,
160200,99999, 19860826,   67.0,16,   56.8,16, 1013.3, 8, 9999.9, 0,   8.7,16,   0.6,16,   6.0, 999.9,   79.0 ,  51.8 , 0.00D,999.9, 000000,
160200,99999, 19860827,   66.3,17,   61.6,16, 1008.4, 7, 9999.9, 0,   2.9,17,   0.5,16,   4.1, 999.9,   72.3*,  60.8 , 0.01C,999.9, 010000,
160200,99999, 19860828,   64.2,17,   60.5,17, 1006.7, 8, 9999.9, 0,   2.8,17,   1.7,17,   6.0, 999.9,   69.8 ,  60.8*, 0.67F,999.9, 010000,
160200,99999, 19860829,   62.5,19,   47.9,19, 1012.6, 8, 9999.9, 0,  12.2,19,   2.1,18,   9.9, 999.9,   73.4 ,  51.8*, 0.64F,999.9, 010010,
160200,99999, 19860830,   63.7,19,   45.3,19, 1018.2, 8, 9999.9, 0,  12.2,19,   1.6,19,   8.0, 999.9,   74.8 ,  50.0*, 0.08E,999.9, 000000,
160200,99999, 19860831,   65.0,19,   52.3,19, 1018.9, 8, 9999.9, 0,   7.4,19,   1.4,19,   8.0, 999.9,   74.3 ,  53.4 , 0.00D,999.9, 000000,
160200,99999, 19860901,   65.0,14,   52.2,13, 1019.4, 7, 9999.9, 0,   8.1,14,   2.4,14,   8.0, 999.9,   75.9 ,  53.6 , 0.00D,999.9, 000000,
160200,99999, 19860902,   65.1,16,   54.4,16, 1020.0, 8, 9999.9, 0,   5.8,16,   1.5,16,   8.0, 999.9,   77.2 ,  51.4 , 0.00D,999.9, 000000,
160200,99999, 19860903,   67.0,19,   57.4,19, 1018.1, 8, 9999.9, 0,   4.8,19,   1.1,19,   4.1, 999.9,   77.5 ,  55.4*, 0.00C,999.9, 000000,
160200,99999, 19860904,   70.7,18,   44.2,16, 1017.3, 7, 9999.9, 0,   8.9,18,   3.6,18,   9.9,  18.1,   79.9 ,  58.5 , 0.00D,999.9, 000000,
160200,99999, 19860905,   63.5,18,   48.2,18, 1024.6, 8, 9999.9, 0,  11.1,18,   2.4,18,   8.0, 999.9,   77.0*,  47.3 , 0.00D,999.9, 000000,
160200,99999, 19860906,   67.9,15,   54.2,15, 1020.4, 8, 9999.9, 0,  10.6,15,   2.1,15,   9.9, 999.9,   81.5 ,  50.0*, 0.00D,999.9, 000000,
160200,99999, 19860907,   69.2,15,   54.5,15, 1015.7, 8, 9999.9, 0,   6.5,15,   2.9,15,   8.0, 999.9,   81.9 ,  52.9 , 0.00D,999.9, 000000,
160200,99999, 19860908,   70.6,18,   60.3,18, 1014.0, 8, 9999.9, 0,   2.4,18,   3.2,18,  12.0, 999.9,   80.2 ,  60.8 , 0.00D,999.9, 000000,
160200,99999, 19860909,   64.5,18,   61.4,18, 1013.2, 8, 9999.9, 0,   1.3,18,   0.6,18,   4.1, 999.9,   69.8 ,  59.5*, 0.79F,999.9, 010010,
160200,99999, 19860910,   66.6,19,   55.3,19, 1011.6, 8, 9999.9, 0,   9.7,19,   0.6,19,   6.0, 999.9,   80.6 ,  55.4 , 0.20E,999.9, 010000,
160200,99999, 19860911,   65.4,17,   54.6,15, 1016.4, 8, 9999.9, 0,   6.3,17,   1.6,17,   6.0, 999.9,   76.6 ,  57.0 , 0.00D,999.9, 000000,
160200,99999, 19860912,   66.2,15,   58.5,15, 1016.5, 6, 9999.9, 0,   3.1,15,   0.9,15,   4.1, 999.9,   76.5 ,  58.8 , 0.00D,999.9, 000000,
160200,99999, 19860913,   70.6,15,   59.6,15, 1016.0, 7, 9999.9, 0,   2.4,15,   2.7,15,   9.9, 999.9,   79.3 ,  59.9 , 0.00D,999.9, 000000,
160200,99999, 19860914,   70.6,19,   61.3,19, 1017.3, 7, 9999.9, 0,   2.0,19,   3.1,19,   8.0, 999.9,   81.1 ,  59.0*, 0.00C,999.9, 000000,
160200,99999, 19860915,   72.1,16,   63.6,16, 1015.7, 7, 9999.9, 0,   2.1,16,   1.6,16,   8.0, 999.9,   81.3 ,  66.0*, 0.00C,999.9, 000000,
160200,99999, 19860916,   70.2,15,   61.8,15, 1015.5, 7, 9999.9, 0,   3.1,15,   2.0,15,   8.0, 999.9,   82.9 ,  60.8 , 0.00D,999.9, 000000,
